id,host_name,neighbourhood_group,latitude,longitude,room_type,price,number_of_reviews,reviews_per_month,availability_365,last_review
30460675,Rachel,Brooklyn,40.7066,-73.94625,Entire home/apt,150,9,1.27,1,2019-06-18
30461720,Lucy,Queens,40.74717,-73.87645,Entire home/apt,75,1,0.18,0,2019-01-25
30462343,Frankie,Manhattan,40.74877,-73.99754,Entire home/apt,299,10,1.46,271,2019-04-28
30462998,Mohan,Manhattan,40.80466,-73.95635,Entire home/apt,112,14,3.31,16,2019-06-19
30463017,Mora,Brooklyn,40.69058,-73.91402,Entire home/apt,125,22,3.22,122,2019-06-07
30463419,Terry,Manhattan,40.76424,-73.98143,Private room,350,0,0.0,3,
30463784,David,Brooklyn,40.70629,-73.95636,Entire home/apt,392,19,3.73,337,2019-06-21
30464086,Kersaint,Brooklyn,40.64718,-73.94778,Entire home/apt,150,18,2.54,175,2019-09-06
30464266,Allegra,Manhattan,40.7233,-73.99463,Entire home/apt,800,0,0.0,0,
30464498,Christine,Manhattan,40.76289,-73.98808,Entire home/apt,145,3,0.46,0,2019-02-01
30464926,Aponte & Tat,Brooklyn,40.69362,-73.90727,Private room,55,7,1.74,79,2019-06-24
30465539,Sanja,Queens,40.75807,-73.91582,Entire home/apt,80,0,0.0,0,
30465758,Max,Manhattan,40.82008,-73.94057,Private room,50,30,6.25,149,2019-07-07
30466053,Laurence,Manhattan,40.72068,-73.99019,Entire home/apt,195,1,0.16,0,2019-01-01
30466608,Kay,Manhattan,40.80017,-73.96882,Entire home/apt,115,9,1.34,315,2019-06-22
30466737,JenJoy,Brooklyn,40.71228,-73.93782,Private room,72,3,3.0,0,2019-06-30
30467289,Anna & Ben,Brooklyn,40.70601,-73.95424,Entire home/apt,180,0,0.0,0,
30467785,Alexa,Manhattan,40.76326,-73.99018,Entire home/apt,264,8,1.28,2,2019-01-07
30468177,Xavier,Brooklyn,40.7198,-73.95741,Entire home/apt,150,9,1.44,0,2019-06-30
30468550,Melissa,Manhattan,40.82012,-73.9515,Entire home/apt,101,8,1.24,0,2019-06-06
30468686,Amber,Brooklyn,40.68611,-73.92428,Private room,70,8,1.22,5,2019-01-07
30468736,Rebecca,Brooklyn,40.66184,-73.9495,Entire home/apt,185,30,4.59,281,2019-06-21
30469105,DaNeilia,Brooklyn,40.63912,-73.92827,Entire home/apt,125,17,2.48,0,2019-08-03
30469315,Jax,Manhattan,40.85245,-73.93273,Private room,100,0,0.0,0,
30469464,Marilynn,Manhattan,40.76287,-73.98073,Private room,699,0,0.0,365,
30469490,Bedly Bushwick,Brooklyn,40.70029,-73.91188,Private room,35,0,0.0,45,
30469789,Shelley,Brooklyn,40.72594,-73.94852,Entire home/apt,150,4,0.59,0,2019-02-17
30470126,Freddy,Queens,40.6963,-73.89965,Private room,50,3,0.45,189,2019-01-01
30470365,Rebecca,Brooklyn,40.70073,-73.94037,Entire home/apt,250,7,1.06,5,2019-06-29
30470373,Oliver,Manhattan,40.74294,-73.99795,Entire home/apt,261,18,2.57,143,2019-06-19
30471690,Leo,Queens,40.76626,-73.91422,Private room,100,0,0.0,41,
30473401,Vane,Manhattan,40.7203,-73.99548,Private room,98,0,0.0,0,
30473558,Ariel,Manhattan,40.82625,-73.94859,Private room,52,7,1.83,54,2019-06-19
30474972,Paola,Manhattan,40.82375,-73.94381,Private room,100,4,0.99,56,2019-06-19
30475015,Rebecca,Brooklyn,40.70086,-73.9403,Private room,50,4,0.71,7,2019-07-05
30476053,Nana & Karim,Brooklyn,40.64823,-73.9625,Entire home/apt,90,2,0.33,0,2019-04-29
30476363,Luis,Queens,40.73662,-73.92372,Entire home/apt,129,7,1.11,280,2019-01-07
30476370,Laura,Brooklyn,40.63832,-73.94908,Private room,75,1,1.0,170,2019-01-07
30476455,Nadia,Queens,40.71163,-73.84319,Entire home/apt,99,0,0.0,0,
30476519,Miller,Brooklyn,40.63296,-73.94894,Private room,72,0,0.0,0,
30476876,Samanta,Queens,40.76184,-73.91443,Private room,109,50,6.88,0,2019-01-07
30477343,Shayan,Brooklyn,40.70424,-73.92682,Private room,45,2,0.28,0,2018-12-30
30477370,Jae,Manhattan,40.76708,-73.94607,Private room,100,2,0.32,43,2019-05-19
30477526,Jenae,Manhattan,40.80242,-73.95372,Entire home/apt,275,6,0.95,252,2019-05-18
30478251,Hiram,Brooklyn,40.69088,-73.91556,Private room,43,0,0.0,365,
30478388,Hanine,Queens,40.75938,-73.88158,Private room,29,5,0.86,35,2019-01-07
30483084,Hezla,Brooklyn,40.66571,-73.95191,Entire home/apt,125,13,3.61,360,2019-06-23
30483778,Serena,Manhattan,40.7589,-73.99165,Private room,69,0,0.0,0,
30483899,Laur,Manhattan,40.78695,-73.94218,Entire home/apt,215,0,0.0,365,
30484485,Shaun,Brooklyn,40.68269,-73.92749,Private room,75,0,0.0,0,
30485423,Kazuya,Queens,40.73983,-73.92175,Private room,42,0,0.0,63,
30486661,Kazuya,Brooklyn,40.69076,-73.91296,Private room,43,0,0.0,236,
30489218,Anuj,Brooklyn,40.70392,-73.94885,Entire home/apt,72,7,1.26,0,2019-05-16
30489379,Imoy,Brooklyn,40.68622,-73.92639,Shared room,19,1,0.17,339,2019-09-01
30494093,Paget,Brooklyn,40.68417,-73.98498,Entire home/apt,125,23,4.51,60,2019-06-30
30495063,Fenice,Brooklyn,40.69056,-73.91596,Private room,90,0,0.0,176,
30495338,Louie,Brooklyn,40.71191,-73.95568,Entire home/apt,243,23,4.63,107,2019-02-07
30495481,Jen,Queens,40.74769,-73.93938,Entire home/apt,180,0,0.0,0,
30495558,JeanRobert,Brooklyn,40.68535,-73.96736,Private room,65,4,0.62,0,2019-10-05
30495739,Itay,Manhattan,40.74436,-73.97321,Entire home/apt,175,0,0.0,274,
30495769,Alessandro,Brooklyn,40.7177,-73.96346,Private room,70,1,0.19,15,2019-01-31
30496077,Aliona,Manhattan,40.78549,-73.97535,Entire home/apt,200,1,0.16,0,2018-12-31
30496231,Jimmy,Brooklyn,40.68139,-73.92157,Entire home/apt,65,1,0.15,281,2018-12-28
30496236,Lisa,Manhattan,40.73932,-73.97997,Entire home/apt,155,0,0.0,363,
30496490,Aby,Manhattan,40.75054,-73.98386,Entire home/apt,365,0,0.0,145,
30496651,Nathalie,Brooklyn,40.63895,-73.96619,Private room,49,0,0.0,362,
30497529,Nadjah,Manhattan,40.72579,-73.98344,Entire home/apt,100,12,1.9,80,2019-02-07
30498747,Jason,Manhattan,40.71802,-74.01038,Private room,97,4,0.63,0,2019-04-26
30498804,Maria,Queens,40.70711,-73.90713,Private room,35,0,0.0,321,
30499051,Nissa,Manhattan,40.78191,-73.95292,Entire home/apt,275,11,1.78,36,2019-06-16
30499109,Urszula,Brooklyn,40.69811,-73.91176,Entire home/apt,95,1,0.16,85,2019-08-01
30499163,Olivia,Manhattan,40.75198,-73.9707,Entire home/apt,595,3,0.47,55,2019-05-17
30499662,Gina,Brooklyn,40.70922,-73.94255,Private room,55,2,0.32,0,2019-07-01
30501797,Manuela,Manhattan,40.72333,-73.97934,Entire home/apt,101,3,0.45,0,2019-01-01
30501806,Meredith,Manhattan,40.79283,-73.975,Entire home/apt,180,6,1.28,0,2019-04-05
30501956,Gina,Queens,40.75166,-73.90108,Private room,99,10,1.59,5,2019-09-05
30502203,Tj,Manhattan,40.81281,-73.94475,Private room,65,3,0.45,0,2019-05-27
30502752,Jeremy & Laura,Manhattan,40.76516,-73.9819,Entire home/apt,265,0,0.0,330,
30502875,Amy,Queens,40.77008,-73.92,Private room,120,0,0.0,66,
30502914,Candace,Brooklyn,40.65441,-73.91995,Private room,95,6,0.87,350,2019-01-07
30503020,Jeremy & Laura,Manhattan,40.76557,-73.98384,Entire home/apt,215,0,0.0,327,
30503210,Aura Xenia,Manhattan,40.81275,-73.93461,Entire home/apt,300,1,0.16,0,2019-01-01
30504465,Eli,Manhattan,40.72531,-73.97973,Private room,105,0,0.0,8,
30504780,Lauren,Brooklyn,40.71723,-73.94965,Entire home/apt,200,7,1.01,0,2019-01-23
30505350,Yuli,Brooklyn,40.68763,-73.95683,Entire home/apt,100,22,3.32,286,2019-06-24
30505732,Manuela,Brooklyn,40.7161,-73.95427,Entire home/apt,165,24,3.77,213,2019-06-15
30505964,Sarah,Brooklyn,40.67396,-73.87905,Entire home/apt,120,11,1.68,62,2019-01-07
30506672,Melissa,Manhattan,40.77604,-73.94524,Entire home/apt,125,1,0.16,0,2019-03-01
30506799,Daisy,Brooklyn,40.71269,-73.9495,Entire home/apt,200,3,0.41,0,2019-01-01
30507110,Daehan,Manhattan,40.84215,-73.94266,Private room,45,4,0.57,90,2019-06-23
30507545,Daniella,Manhattan,40.72646,-73.98686,Entire home/apt,260,2,0.32,28,2019-06-27
30508185,Sujeiry,Queens,40.66894,-73.85369,Private room,40,3,0.47,20,2019-06-07
30509099,Katie,Brooklyn,40.70077,-73.91724,Entire home/apt,120,0,0.0,0,
30509230,Tyrany,Brooklyn,40.68992,-73.92594,Private room,70,1,0.14,0,2018-08-12
30509658,Andrew,Manhattan,40.75806,-73.98934,Entire home/apt,295,7,1.12,129,2019-06-23
30509757,Shogo,Queens,40.7434,-73.89908,Private room,32,2,0.32,38,2019-03-29
30510107,Agate,Brooklyn,40.67902,-73.96042,Private room,45,0,0.0,100,
30510275,Lilian,Brooklyn,40.69027,-73.97173,Entire home/apt,119,3,0.47,0,2019-05-22
30510347,Ashley,Brooklyn,40.6782,-73.945,Private room,55,6,0.86,89,2019-04-06
30510365,Clara,Manhattan,40.83644,-73.94231,Private room,40,1,0.15,245,2018-12-16
30510553,Michael,Manhattan,40.76002,-73.98708,Entire home/apt,800,0,0.0,0,
30511096,Karen,Brooklyn,40.63866,-74.01746,Private room,40,20,2.83,349,2019-06-16
30511114,Kazuya,Queens,40.76677,-73.92408,Private room,57,0,0.0,238,
30511301,Omer,Brooklyn,40.70662,-73.95289,Entire home/apt,180,3,0.48,0,2019-06-16
30511773,Jacqueline,Queens,40.76721,-73.92633,Private room,75,4,0.63,36,2019-06-30
30511873,Piyawan,Manhattan,40.75611,-73.99386,Entire home/apt,130,2,0.52,0,2019-04-04
30512146,Victor,Manhattan,40.76703,-73.95957,Entire home/apt,200,3,0.46,188,2019-04-22
30512304,Mark,Manhattan,40.85502,-73.92763,Entire home/apt,150,9,1.27,286,2019-01-07
30512507,Irene,Brooklyn,40.68462,-73.94056,Entire home/apt,70,14,2.07,17,2019-06-27
30512582,Khy,Manhattan,40.71459,-74.00933,Entire home/apt,359,36,5.09,175,2019-06-20
30513180,Simon,Manhattan,40.76756,-73.96856,Entire home/apt,100,0,0.0,3,
30513862,Bijan,Manhattan,40.80861,-73.95451,Entire home/apt,95,24,3.79,0,2019-05-13
30514000,Batka,Manhattan,40.86565,-73.92486,Private room,40,3,0.42,19,2019-01-06
30514043,Kazuya,Brooklyn,40.6907,-73.91157,Private room,40,0,0.0,269,
30514166,Jonathan,Brooklyn,40.70552,-73.92947,Private room,38,2,0.32,95,2019-06-24
30514401,Fidel,Manhattan,40.85025,-73.94105,Private room,40,27,4.01,49,2019-06-17
30514931,Becky,Manhattan,40.72863,-73.97994,Entire home/apt,170,0,0.0,0,
30517097,Fede,Brooklyn,40.70468,-73.92443,Private room,45,0,0.0,0,
30518222,Kazuya,Queens,40.73578,-73.88049,Private room,51,3,0.54,246,2019-01-06
30521015,Steven,Brooklyn,40.63835,-73.94402,Entire home/apt,90,39,5.44,141,2019-06-23
30522970,Melissa,Manhattan,40.82089,-73.94791,Private room,50,0,0.0,0,
30523683,Michael,Bronx,40.82674,-73.91935,Private room,85,1,0.38,341,2019-04-21
30524542,Jonathan E,Brooklyn,40.67817,-73.94691,Private room,150,3,0.43,0,2019-03-23
30524703,Ian & Shayne,Manhattan,40.77203,-73.95988,Entire home/apt,284,7,1.11,328,2019-10-06
30525544,Nick,Manhattan,40.72664,-73.98661,Entire home/apt,185,7,1.0,14,2019-04-15
30525680,Damaris,Brooklyn,40.67625,-73.97038,Entire home/apt,166,1,0.24,365,2019-05-03
30525727,Ari,Manhattan,40.85127,-73.92985,Private room,31,28,4.57,111,2019-02-07
30526105,Adam,Manhattan,40.71422,-73.98808,Entire home/apt,150,8,1.18,163,2019-06-24
30526261,David & Maddy,Manhattan,40.71787,-73.9964,Entire home/apt,398,10,2.5,328,2019-04-07
30526468,R.,Brooklyn,40.685,-73.97275,Entire home/apt,185,8,1.33,0,2019-06-16
30527061,Fareez,Brooklyn,40.68486,-73.99358,Entire home/apt,200,1,0.16,0,2018-12-30
30527403,Farhad,Manhattan,40.81981,-73.94326,Entire home/apt,300,4,0.63,0,2019-01-06
30527466,Helen,Manhattan,40.76411,-73.99019,Entire home/apt,189,4,0.61,74,2019-07-07
30527526,Reggae In,Bronx,40.85398,-73.86451,Private room,25,1,0.14,0,2018-12-14
30527535,Jimmy,Brooklyn,40.66147,-73.9415,Private room,55,32,4.66,7,2019-06-30
30527900,Andrea,Manhattan,40.73963,-73.98002,Entire home/apt,200,5,0.72,338,2019-04-20
30528438,Ish,Brooklyn,40.67128,-73.91604,Entire home/apt,52,13,1.8,88,2019-08-06
30528541,Natasha,Manhattan,40.74726,-73.99029,Entire home/apt,250,0,0.0,0,
30528551,Maria,Brooklyn,40.58527,-73.95741,Entire home/apt,400,2,0.32,363,2019-04-25
30528692,Dannie,Manhattan,40.77469,-73.95067,Entire home/apt,102,2,0.31,0,2019-05-26
30529492,Jessica,Queens,40.76949,-73.89222,Private room,80,0,0.0,179,
30530151,Sl,Manhattan,40.72696,-73.99501,Entire home/apt,390,1,0.91,15,2019-06-06
30530758,Bryson,Brooklyn,40.69468,-73.93304,Entire home/apt,450,10,1.84,352,2019-06-23
30531143,Anting,Brooklyn,40.73378,-73.95569,Private room,199,0,0.0,180,
30531163,Liz,Manhattan,40.72165,-73.98693,Private room,110,0,0.0,0,
30531246,Vanessa,Brooklyn,40.70755,-73.94892,Entire home/apt,90,2,0.45,314,2019-05-04
30531270,Mona & Miko,Brooklyn,40.71025,-73.96921,Entire home/apt,550,0,0.0,20,
30531585,Michael,Brooklyn,40.71058,-73.93912,Entire home/apt,111,1,0.14,0,2018-08-12
30531695,Michelle,Queens,40.70383,-73.91171,Private room,60,2,0.29,0,2018-12-30
30531953,Novo,Brooklyn,40.72132,-73.95463,Private room,295,2,0.6,90,2019-04-04
30532068,Abram,Queens,40.77606,-73.92804,Private room,91,0,0.0,341,
30533086,Tashina,Manhattan,40.81785,-73.93989,Entire home/apt,54,0,0.0,0,
30533273,Margarita,Manhattan,40.83658,-73.94088,Entire home/apt,55,2,0.33,0,2019-04-20
30533835,Julio,Manhattan,40.80152,-73.96673,Private room,110,0,0.0,0,
30535180,Jiaoyang,Manhattan,40.7503,-73.97747,Private room,75,0,0.0,87,
30535751,Miriam,Brooklyn,40.68162,-73.90593,Entire home/apt,325,8,2.38,342,2019-06-24
30535813,Ley,Manhattan,40.76981,-73.95365,Private room,135,11,1.75,330,2019-06-28
30535905,Jett,Brooklyn,40.67775,-74.00131,Entire home/apt,79,0,0.0,19,
30536087,Gabriel,Manhattan,40.75622,-73.99683,Private room,179,12,1.69,175,2019-07-06
30536585,Reuben,Brooklyn,40.67441,-73.95235,Private room,80,10,1.57,2,2019-01-07
30537134,Vicky,Queens,40.74449,-73.83476,Private room,80,10,1.41,169,2019-06-24
30537221,Oleg,Manhattan,40.81068,-73.9582,Entire home/apt,175,1,0.16,0,2018-12-30
30537849,Michele,Brooklyn,40.673,-73.97721,Entire home/apt,211,8,1.2,90,2019-11-06
30537851,Carolina,Manhattan,40.80368,-73.96662,Entire home/apt,133,2,0.28,0,2018-12-29
30538323,Raquel,Queens,40.7048,-73.83384,Entire home/apt,200,0,0.0,0,
30538753,Oketo,Brooklyn,40.69202,-73.95456,Private room,1350,0,0.0,365,
30539100,Stephen,Brooklyn,40.66871,-73.99038,Entire home/apt,70,1,0.14,0,2018-10-12
30539227,Tussan,Queens,40.76887,-73.8741,Private room,75,33,4.63,81,2019-06-07
30539229,Michael,Manhattan,40.72007,-73.99695,Entire home/apt,250,0,0.0,0,
30539307,Paul,Brooklyn,40.68294,-73.95451,Entire home/apt,150,26,3.79,93,2019-07-07
30539902,Lani,Brooklyn,40.72006,-73.94593,Entire home/apt,175,0,0.0,0,
30540323,Justin,Manhattan,40.7249,-73.98174,Entire home/apt,240,1,0.16,0,2019-03-01
30541377,Tisya,Manhattan,40.82576,-73.94454,Private room,43,1,0.15,0,2018-12-20
30541439,Perrine,Brooklyn,40.68947,-73.95269,Private room,99,1,0.16,0,2019-02-01
30541504,Gjermund,Brooklyn,40.69492,-73.94958,Private room,50,0,0.0,25,
30542320,Estevan,Brooklyn,40.68667,-73.9154,Private room,37,0,0.0,0,
30546334,Kazuya,Brooklyn,40.69177,-73.9135,Private room,41,2,0.41,186,2019-03-31
30547975,Heather,Brooklyn,40.68414,-73.95976,Entire home/apt,125,30,4.59,243,2019-07-07
30548591,Abby,Brooklyn,40.57863,-73.98455,Shared room,29,1,0.21,221,2019-02-15
30551020,Erik,Brooklyn,40.70898,-73.95391,Entire home/apt,250,1,0.16,0,2018-12-31
30551807,Alexandra,Brooklyn,40.72109,-73.95403,Entire home/apt,115,3,0.48,11,2019-03-23
30552071,Benjamin,Manhattan,40.76399,-73.97718,Private room,550,0,0.0,145,
30552204,Todd,Brooklyn,40.70807,-73.95604,Entire home/apt,392,18,3.12,318,2019-06-19
30552566,Kat,Manhattan,40.72301,-73.98347,Private room,125,21,3.56,52,2019-06-07
30552680,Karim,Manhattan,40.72046,-74.00151,Entire home/apt,950,1,0.37,90,2019-04-19
30552921,Jona,Brooklyn,40.694,-73.93354,Entire home/apt,360,26,3.94,21,2019-06-21
30553339,Jeremy,Brooklyn,40.69632,-73.92908,Private room,50,0,0.0,0,
30554355,Kimberly,Manhattan,40.72367,-73.98244,Entire home/apt,175,2,0.32,2,2019-02-17
30554660,Melly,Brooklyn,40.68548,-73.95679,Private room,45,0,0.0,354,
30554810,Iryna,Manhattan,40.789,-73.94798,Entire home/apt,90,1,0.16,0,2019-01-01
30554915,Fatima,Manhattan,40.79617,-73.946,Private room,95,27,3.91,33,2019-06-25
30555359,Melly,Brooklyn,40.68612,-73.95806,Private room,50,2,0.85,189,2019-05-25
30555709,Jose,Manhattan,40.74551,-73.98744,Entire home/apt,150,4,0.57,5,2019-01-20
30555898,Leo,Brooklyn,40.71954,-73.9461,Private room,100,1,0.16,0,2019-01-01
30556230,Melly,Brooklyn,40.68736,-73.95777,Private room,59,5,0.94,343,2019-05-18
30557081,Melly,Brooklyn,40.6857,-73.95781,Private room,60,8,1.12,330,2019-04-07
30557292,Melly,Brooklyn,40.68549,-73.9573,Private room,48,2,0.31,189,2019-03-01
30557569,Katrina,Manhattan,40.73009,-73.98884,Entire home/apt,150,0,0.0,0,
30557583,Blueground,Manhattan,40.73888,-73.99782,Entire home/apt,287,0,0.0,218,
30557658,Melly,Brooklyn,40.68737,-73.95798,Private room,48,5,0.7,364,2019-04-27
30557789,Luke,Brooklyn,40.71673,-73.94948,Private room,65,1,0.15,95,2018-12-15
30557920,Olga,Brooklyn,40.5864,-73.9432,Entire home/apt,69,42,6.09,57,2019-06-30
30558005,Matthew,Brooklyn,40.71901,-73.96303,Private room,70,1,0.16,0,2019-01-01
30558097,Neil,Brooklyn,40.68879,-73.9534,Private room,120,2,0.3,89,2019-01-01
30558219,Dania,Brooklyn,40.68548,-73.93145,Private room,90,2,2.0,1,2019-06-17
30558568,Melly,Brooklyn,40.68606,-73.95752,Private room,40,3,0.47,354,2019-03-05
30558682,Olly,Queens,40.69064,-73.76009,Private room,60,15,2.27,356,2019-06-17
30559387,明凤,Brooklyn,40.62071,-73.99912,Private room,45,13,2.07,324,2019-06-30
30559544,Mikael,Brooklyn,40.72066,-73.95726,Entire home/apt,150,2,0.32,8,2019-11-03
30559819,Tricia,Brooklyn,40.66356,-73.99368,Entire home/apt,150,0,0.0,29,
30561213,Melly,Brooklyn,40.68723,-73.95742,Private room,48,4,0.56,341,2019-05-21
30561353,Antonia,Brooklyn,40.72161,-73.96327,Entire home/apt,125,0,0.0,129,
30561846,Bruno,Queens,40.75038,-73.94069,Entire home/apt,200,0,0.0,0,
30561958,Martha Nicole,Manhattan,40.72149,-73.98918,Entire home/apt,99,3,0.49,0,2019-01-27
30562291,Richard,Manhattan,40.75051,-73.98625,Private room,94,27,4.58,76,2019-01-07
30562328,Jessica,Queens,40.7419,-73.90236,Private room,55,20,3.39,44,2019-03-07
30562360,Victoria,Manhattan,40.74005,-74.00525,Entire home/apt,205,0,0.0,157,
30562364,Anne,Brooklyn,40.71362,-73.95714,Entire home/apt,520,1,0.16,24,2019-01-01
30562589,Toma,Brooklyn,40.64487,-73.94711,Entire home/apt,70,23,3.27,0,2019-01-28
30563655,Yan,Manhattan,40.75569,-73.99111,Entire home/apt,128,0,0.0,142,
30563760,Synergy Global,Manhattan,40.74511,-73.99468,Private room,138,0,0.0,0,
30565063,Bárbara,Brooklyn,40.70279,-73.91347,Private room,55,2,0.32,0,2019-01-01
30565107,Jeniffer,Queens,40.76389,-73.82349,Shared room,49,3,0.94,90,2019-06-23
30565284,Fran,Queens,40.65861,-73.73672,Entire home/apt,135,5,0.76,36,2019-09-06
30566489,Harsha,Brooklyn,40.71713,-73.9622,Entire home/apt,280,0,0.0,0,
30566910,Kim,Manhattan,40.72365,-73.98643,Entire home/apt,110,1,0.7,280,2019-05-27
30567047,Melly,Brooklyn,40.6871,-73.95735,Private room,40,4,0.56,325,2019-05-25
30567064,Qiuyang,Manhattan,40.77394,-73.98955,Entire home/apt,500,5,0.71,0,2018-12-14
30567265,Jessica,Queens,40.70732,-73.91491,Private room,65,3,0.47,0,2019-02-01
30567518,Roger,Brooklyn,40.67315,-73.9288,Private room,79,0,0.0,359,
30567765,George,Brooklyn,40.68079,-73.94719,Entire home/apt,150,2,0.64,177,2019-05-19
30567827,Jeniffer,Queens,40.76226,-73.82459,Private room,60,6,0.87,365,2019-05-19
30568383,Nicole,Brooklyn,40.71381,-73.96016,Entire home/apt,400,1,0.14,219,2018-10-12
30568497,Linda,Manhattan,40.77648,-73.97895,Entire home/apt,195,11,1.71,13,2019-06-19
30570178,Melly,Brooklyn,40.68709,-73.95801,Private room,45,3,0.47,199,2019-12-05
30570251,Ron,Brooklyn,40.67646,-73.94333,Private room,40,0,0.0,0,
30570449,Melly,Brooklyn,40.68598,-73.95735,Private room,45,3,0.42,331,2019-01-16
30570943,Andrew,Manhattan,40.75833,-73.9919,Entire home/apt,240,14,1.98,156,2019-11-06
30574688,Yukee,Manhattan,40.80002,-73.9671,Entire home/apt,199,4,0.68,320,2019-04-23
30574764,Kazuya,Brooklyn,40.69262,-73.91198,Private room,35,4,0.66,269,2019-12-05
30577164,John,Brooklyn,40.66682,-73.87351,Private room,57,1,0.44,90,2019-03-05
30577273,Kazuya,Manhattan,40.81254,-73.94199,Private room,31,1,1.0,0,2019-08-06
30578526,Tj,Brooklyn,40.68422,-73.92314,Private room,65,16,2.5,222,2019-06-07
30578954,Christina,Brooklyn,40.67199,-73.88253,Private room,36,1,0.23,213,2019-02-28
30580115,Nicole,Manhattan,40.72176,-73.98825,Private room,150,8,2.07,0,2019-09-06
30580668,Ian,Brooklyn,40.68554,-73.96651,Entire home/apt,120,3,0.47,0,2019-04-27
30580793,Alexandra-Katherine,Manhattan,40.72189,-73.99133,Private room,150,16,2.25,20,2019-06-07
30581572,Begüm,Manhattan,40.72183,-73.99903,Private room,90,0,0.0,0,
30582797,Daniyal,Manhattan,40.74322,-73.99547,Entire home/apt,250,1,0.16,0,2018-12-30
30582854,Jimmy,Brooklyn,40.66015,-73.94251,Private room,55,24,3.38,45,2019-06-27
30584054,Kate,Brooklyn,40.64637,-73.97593,Private room,56,6,0.88,0,2019-02-22
30584138,Miriam,Brooklyn,40.68346,-73.90568,Entire home/apt,250,0,0.0,342,
30584271,Sunny,Brooklyn,40.64743,-73.94356,Private room,43,3,0.43,58,2019-03-21
30584721,Mario,Brooklyn,40.7205,-73.94717,Entire home/apt,80,2,0.47,3,2019-05-25
30584948,Anchal,Manhattan,40.74374,-73.97998,Entire home/apt,200,0,0.0,90,
30585278,Tasha,Brooklyn,40.72386,-73.9506,Private room,90,1,0.59,63,2019-05-19
30585355,Yolanda,Brooklyn,40.6737,-73.91608,Private room,100,1,0.16,89,2019-06-01
30586349,Manny,Manhattan,40.79179,-73.93524,Private room,52,10,1.6,5,2019-06-15
30586563,Liam,Manhattan,40.75426,-73.96524,Entire home/apt,182,5,0.8,41,2019-06-30
30587250,Noah,Brooklyn,40.69353,-73.94375,Private room,50,0,0.0,220,
30587285,Pettrina,Brooklyn,40.65051,-73.94969,Private room,35,3,0.44,69,2019-01-01
30587338,Dayane,Manhattan,40.76991,-73.95327,Private room,175,0,0.0,0,
30587461,Burhan,Brooklyn,40.6874,-73.95279,Entire home/apt,349,15,2.11,349,2019-02-06
30587740,Faith,Queens,40.67156,-73.74383,Entire home/apt,125,26,3.79,21,2019-06-30
30588600,Dahilil,Manhattan,40.82769,-73.94758,Private room,100,4,1.04,89,2019-05-26
30588659,Carrie & Mick,Brooklyn,40.70165,-73.92056,Entire home/apt,231,23,3.71,335,2019-06-20
30588681,Gia,Manhattan,40.7286,-73.97952,Private room,69,35,4.93,98,2019-06-16
30588700,Avihay,Brooklyn,40.71716,-73.95183,Entire home/apt,200,1,0.16,219,2019-02-01
30589552,Fatima,Manhattan,40.79519,-73.94543,Entire home/apt,135,2,1.67,2,2019-08-06
30589636,Kay,Manhattan,40.81315,-73.9511,Entire home/apt,3200,0,0.0,365,
30589865,Michael,Brooklyn,40.67204,-74.00792,Entire home/apt,120,1,0.45,157,2019-05-05
30590147,Olivia,Brooklyn,40.70929,-73.94719,Private room,40,1,0.16,15,2019-02-01
30590265,Rose,Brooklyn,40.67179,-73.95363,Entire home/apt,125,18,2.61,96,2019-01-07
30590337,Antoine,Manhattan,40.76239,-73.99119,Entire home/apt,199,21,3.0,228,2019-06-30
30590361,Bedly Bushwick,Brooklyn,40.70048,-73.91201,Private room,37,1,0.75,45,2019-05-31
30590895,Vicky,Queens,40.7439,-73.83261,Private room,80,14,1.97,138,2019-05-07
30590921,Smidty,Brooklyn,40.66745,-73.89217,Private room,25,25,3.61,211,2019-06-26
30591122,Alisa,Brooklyn,40.70855,-73.95072,Private room,55,2,0.75,4,2019-10-05
30591250,Eve,Manhattan,40.74315,-73.98222,Entire home/apt,250,14,2.04,315,2019-04-07
30591382,Jimmy,Brooklyn,40.66019,-73.9413,Private room,55,25,3.52,42,2019-06-29
30591478,475,Manhattan,40.82428,-73.94854,Private room,160,0,0.0,180,
30592244,475,Manhattan,40.82565,-73.94815,Private room,95,5,0.79,178,2019-05-06
30592546,Marcelina,Bronx,40.84289,-73.88773,Entire home/apt,40,17,2.7,107,2019-06-28
30592647,Jimmy,Brooklyn,40.66065,-73.94116,Private room,55,20,2.82,53,2019-06-17
30593615,Chuck,Brooklyn,40.71051,-73.96564,Entire home/apt,145,0,0.0,4,
30593639,Luciana,Brooklyn,40.71101,-73.96439,Entire home/apt,190,2,0.32,128,2019-01-20
30593915,Vicky,Queens,40.74548,-73.8341,Private room,80,10,1.59,163,2019-07-07
30594102,Jimmy,Brooklyn,40.66055,-73.94242,Private room,55,19,2.7,53,2019-04-06
30594172,Vicky,Queens,40.74444,-73.83281,Private room,80,15,2.28,137,2019-06-24
30594607,Nicolas,Manhattan,40.76475,-73.98662,Private room,160,1,0.48,64,2019-07-05
30594645,David,Manhattan,40.71217,-73.99483,Private room,75,41,5.97,2,2019-06-18
30595234,Samet,Manhattan,40.76718,-73.95715,Private room,80,3,0.42,0,2018-12-21
